RespondentID,newid,collectorid,location,date,nbr_relation,sense_commun,safe_violence,safe_covid,food_enough,food_access,food_variety,food_afford,food_worry,covid_info_satis,covid_brief_satis,maint_suite,maint_suite_txt,maint_common,maint_common_txt,maint_amenity,maint_amenity_txt,maint_exterior,maint_exterior_txt,maint_security,maint_security_txt,maint_landscape,maint_landscape_txt,maint_other,maint_other_txt,house_stable,house_stable_txt,apprch_bside,comm_email,comm_email_adj,comm_phone,comm_phone_adj,comm_note,comm_note_adj,comm_board,comm_board_adj,comm_mail,comm_mail_adj,comm_meet,comm_meet_adj,comm_news,comm_news_adj,comm_reg,comm_news_satisf,depm_admin,depm_oper,depm_account,depm_comdev,depm_res,depm_improve_txt,food_access_last_12,food_worry_last_12,food_health_last_12,food_few_last_12,food_skip_last_12,food_less_last_12,food_empty_last_12,food_hunger_last_12,food_day_last_12,hlth_phys,hlth_mental,hlth_happy,support_medication,support_clean,support_maintenance,support_personal,support_meal,support_grocery,support_na,support_other,support_other_txt,hlth_well,htlh_well_txt,home_dnurse,nome_wnurse,home_outreach,home_food,home_clean,home_none,home_na,home_other,home_other_txt,prgm_garden,prgm_bbq,prgm_party,prgm_fair,prgm_social,prgm_clinic,prgm_none,prgm_na,prgm_other,prgm_other_txt,event_forward,event_inclu,event_easy,event_nbr,event_conv,event_contr,event_connect,event_new,event_satis_yr,event_res_effort,impr_safe,impr_comm_nbr,impr_comm_bside,impr_social,impr_support,impr_none,impr_na,impr_other,impr_other_txt,time_nbr,time_nbr_txt,nbr_relation_better,nbr_relation_priv,nbr_relation_enough,nbr_relation_friend,nbr_relation_notime,nbr_relation_ufr,nbr_relation_not,nbr_relation_na,nbr_relation_other,nbr_relation_other_txt,chat_often,chat_mysuite,chat_nbrsuite,chat_common,chat_garden,chat_city,chat_na,chat_other,chat_other_txt,num_close_friends,ask_borrow,ask_sick,ask_away,ask_child,ask_event,ask_help,ask_none,ask_na,ask_other,ask_other_txt,unsafe_area,unsafe_area_yes,rlns_care,rlns_close,rlns_lonely,rlns_welcome,rlns_space,rlns_conflict,rlns_safe,rlns_safe_obj,age,gender,gender_other_desc,sex,sex_other_desc,household,household_num,num_child,lang_eng,lang_fr,lang_canto,lang_mando,lang_span,lang_rus,lang_viet,lang_hindi,lang_punj,lang_tag,lang_na,lang_other,lang_other_txt,ethn_white,ethn_chn,ethn_sa,ethn_blk,ethn_ph,ethn_la,ethn_sea,ethn_arab,ethn_wa,ethn_jp,ethn_kr,ethn_indig,ethn_na,ethn_other,ethn_other_txt,id_senior,id_ya,id_indig,id_dis,id_substance,id_addict,id_mentalhealth,id_flee_viol,id_vet,id_lgbtq,id_racialized,id_recent_Imm,id_homeless,id_na,rln_status,rln_status_other,rln_support,rln_support_other,work_paid,work_vol,walk_aid,walk_aid_cane,walk_aid_walk,walk_aid_crutch,walk_aid_wlchair,walk_aid_scooter,walk_aid_na,walk_aid_other,walk_aid_other_txt,educ_level,educ_level_other,imm_status,imm_year,bside_dur,bside_pre,bside_pre_other,bside_pre_muni,bside_pre_muni_other,surv_feedback,surv_who,surv_who_other,surv_hear,surv_hear_other
1.10005E+11,5268527,270167556,MAGNOLO MANOR,9/7/2020 20:05,2,2,1,2,1,1,3,1,1,2,3,1,Details on file (Email),1,Emphasis-All fire doors need to be closed,2,,2,,1,Better quality locks on entry doors,1,Total mess in front of Building,1,Windows washed annually,2,,1,3,0,3,0,3,0,2,1,1,1,2,1,3,0,1,1,5,5,5,0,0,We like it the way it is,1,2,2,2,2,2,2,2,2,3,1,1,,1,1,,,,,,,1,,,,,,,1,,,,,,1,,,,,,,,4,4,4,4,4,4,4,2,2,2,,,1,,,,,,,1,,,,,,,,,,,,1,1,,1,,,,,,3,1,1,1,,1,1,,,,,1,,5,5,1,5,3,0,4,4,8,1,,1,,0,2,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1, , , , , , , , , , , , , ,2,,0,Friends-family,3,3,2,,,,,,,,,6,,0,1948,2,2,,0,Richmond BC,,1,,2,
1.10005E+11,5268573,270167556,MAGNOLO MANOR,9/7/2020 20:16,2,2,2,2,1,1,1,1,1,1,1,1,,2,,2,,2,,2,,2,,,,1,,1,1,1,3,0,5,0,3,0,,,1,1,3,0,,1,5,5,5,5,0,,1,2,2,2,2,2,2,2,2,3,3,2,,1,1,,,,,,,1,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,2,,,,,1,,,,,1,,1,,,,,,,,,,1,,,1,,,,,,5,1,,1,,,1,,,,,1,,4,3,3,4,4,3,5,5,9,1,,1,,0,2,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1, , ,1, , , , , , , , , , ,2,,2,,3,3,1,1,1,,,1,,,,1,,1,,4,2,,1,,,1,,2,
1.10005E+11,5268604,270167556,MAGNOLO MANOR,9/7/2020 20:22,3,2,2,3,1,1,1,1,1,1,1,1,repair painting and upgrading,1,Cleanliness vacuuming and disinfecting Exterior window washing,2,N/A,1,Main entrance handrails more secure parking for floor,1,Camera front and back interior entrance,1,Pile of branches needs removable from lawn,1,Someone in the bldg should have key to main floor toilet room in event of tenants' toilet out of service,1,Tenants are aware of subsidies and question them,2,3,0,4,0,2,1,3,0,2,1,2,1,1,1,2,2,4,4,5,0,,Better quality of window cover electerical appliances carpets,1,2,2,2,2,2,2,2,2,4,2,2,,,1,,,,,,,1,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,3,3,,,,,,,,,,1,,,1,,,,,,,,,2,,,1,,,,,,3,1,1,1,,1,1,,,,,,,4,3,1,4,4,4,4,4,9,1,,0,N/A,1,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1, , , , , , , , , , , , , ,1,,3,,3,3,2,,,,,,,,,1,,1,,4,2,,1,,Too long-Time consuming,1,,2,
1.10005E+11,5268685,270167556,MAGNOLO MANOR,9/7/2020 20:42,2,2,2,2,1,1,1,1,1,1,1,2,All good,2,All good,,,2,All good,1,Maybe fobs,1,Trim trees,1,An automated door for wheelchairs,1,,1,3,0,2,1,3,0,1,1,1,1,3,0,3,0,3,1,5,5,5,5,5,Satisfied,1,2,2,2,2,2,2,2,2,1,1,2,,,,,,,,,,1,,,,,,,1,,,,,,,,,,1,,1,But would like to have planters outside of building,,,,,,,,,,1,,,1,,,,,,,0,Walks dinner,1,,,,,,,,,,2,,,1,,,,,,2,1,1,1,,1,1,,,,,1,,5,5,1,5,5,5,5,5,9,1,,1,,1,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1, , , , , , , , , , , , , ,1,,1,,3,2,2,,,,,,,,,2,,1,,2,2,,1,,,1,,2,
1.10005E+11,5268725,270167547,BURRARD MANOR,9/7/2020 20:54,2,3,3,2,1,1,1,1,1,1,1,2,,2,,,Do not have one,1,Stairs need to be checked,2,"We all keep an ""eye out""!",2,,2,,1,I have lived here for 15 years,1,,,,,5,0,,,,,,,,,2,3,5,5,5,5,,,1,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,1,Not needed at this time,1,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,6,2,,1,1,,,,,,,0,have the odd visit,2,,,,,,,1,,,2,,,,1,1,,,,2,1,1,1,,,,,,,,,,3,4,,4,1,4,4,1,8,1,,1,,1,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1, , ,1, , , , , , , , , , ,1,,2,,3,3,2,,,,,,,,,3,,0,Born in England 1949,4,3,,0,Steveston BC at home,Brightside are doing great job but as the city changes we still need to be even more extra vigilant when out and at home!,1,,5,
1.10005E+11,5268783,270167547,BURRARD MANOR,9/7/2020 21:13,2,2,2,3,1,4,4,1,1,1,2,,,1,Tree in backyard trimmed back,2,,1,North side of building by stairs ratten wood,2,OK,1,Above,1,Power washing stairs and outside of building and walkway,2,,1,1,1,3,0,3,0,1,1,1,1,2,1,2,1,1,1,5,5,5,5,0,,1,2,2,2,2,1,2,2,2,2,1,2,,,1,,,,,,,1,,,,,,,1,,,,,1,1,,,,,,,,4,4,5,4,4,4,3,4,2,2,1,,,,1,,,,,1,,2,1,,,,,,,,,1,,1,,1,,,,,2,1,1,1,,,,,,,,1,,5,4,2,4,4,3,5,5,9,1,,5,,1,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1, , , , , , , , , , , , ,1,,3,,3,2,2,,,,,,,,,4,,1,,4,2,,1,,The shape of my building causes us all to be aware of neighbours if the neighbours have not been seen for a while we will either phone the office or we will check myself,1,,2,
1.10005E+11,5268826,270167547,BURRARD MANOR,9/7/2020 21:27,2,2,2,2,1,1,1,1,1,2,3,2,,2,,2,,2,,2,,2,,2,,2,,3,1,1,1,1,3,0,3,0,1,1,1,1,1,1,2,3,0,0,0,0,0,Answer the phone look into complaints between tenants instead of just filling away,1,2,2,2,2,2,2,2,2,3,2,2,,,,,,,,,,1,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,3,3,,,,,,,,,,1,,2,1,,,,,,,,,,,,1,,,,,,4,,,,,,,1,,,,0,Storage lockers,3,3,3,3,3,3,4,4,9,1,,1,,1,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,, , , , , , , , , , , , , , ,3,,0,Children-friends-family,4,3,2,,,,,,,,,3,,1,,4,2,,1,,,1,,2,
1.10005E+11,5268838,270167547,BURRARD MANOR,9/7/2020 21:32,2,2,2,2,1,1,1,1,1,2,2,2,,,,,N/A,1,Handrails on stairs slippy when wet landing on stairs wet when wind blows,3,,1,Landscaper use less noisy equipment (blowes loud),1,Make clear to residents garbage which bins/also provide disposal service for big recycle at nominal cost not everyone can get to recycling (Yearly),3,Not knowing financial outlook,2,1,1,3,0,3,0,1,1,1,1,3,0,1,1,2,2,4,4,0,0,0,,2,2,2,2,2,2,2,2,2,4,3,3,,,1,,,,,,,1,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,6,6,1,1,,,1,,,,,1,,3,1,1,1,,,1,,,,2,,,,,,1,,,5,1,1,1,,1,1,,,,,1,,3,0,0,0,0,0,4,3,8,1,,5,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1, , , , , , , , , , , , , ,1,,3,,5,3,2,,,,,,,,,7,,0,1980,4,2,,1,,,1,,2,
1.10005E+11,5272812,270167563,COLEOPY PARK,9/8/2020 10:36,2,2,2,2,1,1,1,1,2,2,1,2,,2,,2,,2,,2,,2,,2,,2,,2,1,1,5,0,5,0,,,3,0,2,1,1,1,2,1,4,2,2,2,2,,1,2,1,2,2,2,2,2,2,3,3,6,,,,,,,1,,,1,,,,,,,1,,,,,1,,,,,,,,,4,4,3,4,4,4,4,3,2,2,1,1,1,1,1,,,,,0,,1,,,,,,,,,,6,,,1,,,,,,2,,,,,,,1,,,,1,,4,4,2,4,4,4,4,4,8,2,,5,,,,2,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,1, , , , , , , , , , , , , ,2,,,,3,3,2,,,,,,,,,4,,0,1974,4,2,,1,,,1,,2,
1.10005E+11,5272938,270167546,ARBUTUS COURT,9/8/2020 10:46,1,1,2,3,2,3,2,2,3,2,2,1,Finish after repair,,,,,2,,2,,2,,2,,2,,4,,,3,0,3,0,3,0,3,0,1,1,3,0,2,2,1,3,3,5,0,Follow up on problems and phone calls,3,2,2,2,,1,2,2,2,4,4,3,1,1,1,,,,,,,1,,,,,,,,,1,Monthly nurse,1,,1,,1,,,,,,4,,5,5,4,4,,,1,1,1,1,,,,,,,,0,Gardening social personal,3,,,,,,,,,,2,,,1,1,,,,,2,1,,,,1,1,,,,,1,,4,4,5,5,5,4,4,4,9,2,,1,,0,2,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1, , , , , , , , , , , , , ,2,,1,,3,3,1,1,1,,,,,,,4,,0,1992,4,2,,1,,,1,,2,
1.10005E+11,5274411,270167546,ARBUTUS COURT,9/8/2020 12:59,,,,,1,,,,,1,1,,,,,,,1,The cement floor at the entrance of the building has to be repaired,1,good the intercom needs to be separated from the telephone line,2,,,,1,,1,,,3,0,4,0,3,0,3,0,,,4,0,2,1,,4,3,,,I appreciate the initial support at our community garden by Brightside at the present time it is totally funded and managed by residents and has enhanced our community and communications We are proud of our gardens it gives us joy,1,2,2,2,2,2,2,2,2,3,2,2,,1,1,,,,,,,1,,,,,,,1,,,,1,,1,,,,,,1,Community gardens are most financed and run by tenants Before the pandemic we used to have regular garden parties celebrate personal occasions and Xmas initiated by tenants,4,,4,,4,4,,,2,1,1,,1,1,1,,,,,0,Community gardens,,,,,,,,,1,We have a very supportive group of people in our building We get along well,2,,1,1,1,,,1,Hallway Laundry room at events organized by tenants,3,,1,1,,1,1,,,1,Offer help to neighbours that are sick or in emergencies,1,,5,5,1,4,5,4,5,4,9,1,,1,,1,,1,1,,,,1,,,,,,,1,German and English fluent Spanish not fluent,1,,,,,,,,,,,,,1,My late husband was a copt from Egypt,1,1,1, , , , ,1, , ,1, , , ,4,,3,,3,3,2,,,,,,,,,5,,0,1967,4,2,,0,Comox BC,I appreciate the tremendous efforts made by the housing foundation to improve their business practices communications and caring in the last 4 years Thank you!,1,,2,
1.10005E+11,5274803,270167569,GLYNN MANOR,9/8/2020 13:28,3,3,3,0,5,1,2,1,3,1,1,,,,,,,,,,,,,,,3,,1,,,1,1,,,,,,,,,,,2,1,5,1,5,,,Hire better repair people and follow through1,1,2,2,2,2,2,2,1,2,2,3,2,,,,,,,,,,1,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,1,,3,,,,,,,,,,3,,,1,,,,,,3,,,,,,,1,,,,1,,3,3,3,3,3,3,3,3,4,3,,1,,1,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,, , , , ,1,1,1, , ,1, , , , ,1,,0,Friends-family,4,3,2,,,,,,,,,2,,1,,4,3,,1,,,1,,2,
1.10005E+11,5274865,270167569,GLYNN MANOR,9/8/2020 13:33,2,1,2,2,3,2,4,4,4,3,2,1,Inside my suite need color and kitchen cabinet changed,,,,,,,1,Need manager,,,1,I've been in my flat for 12 yrs but my kitchen cabinet window curtain and color not been renewed,2,,3,4,0,3,0,2,1,,,,,,,,,1,2,1,,3,3,1,At least answer my calls,3,1,1,2,1,2,,,,3,3,4,,1,1,,,,,,,0,It would be great to have place to work out,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,3,3,,,,,,1,,,,1,,2,1,,,,,,,1,I already talk to some neighbours,3,,,1,,,,,,2,1,1,1,,,,,,,,0,Stairs,2,2,2,3,3,3,4,3,6,1,,1,,1,,1,,,,,,,,,,,,1,Farsi,,,,,,,,,,,,,1,,, , , , , , , , , , , , , , ,1,,4,,4,3,2,,,,,,,,,3,,0,2001,5,2,,1,,,,,,
1.10005E+11,5274967,270167561,WALLACE WILSON,9/8/2020 13:41,3,2,2,3,1,3,2,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,,1,3,0,3,0,3,0,3,0,3,0,3,0,3,0,1,1,4,4,4,4,5,,1,2,2,2,2,2,2,2,2,4,1,1,,1,,,,,,,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,3,1,1,,1,,,,,,,1,,1,,,,,,,,,,2,,,1,1,,,,,2,,1,1,,,1,,,,,1,,4,5,1,4,3,3,5,4,8,1,,1,,1,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1, , , , , , , , , , , , , ,1,,3,,3,3,2,,,,,,,,,3,,1,,3,5,,0,Burnaby,brightside provides necessary services in a way that is welcoming and workable I am always treated professionally and kindly,1,,2,
1.10005E+11,5275097,270167560,SOROPTIMIST LIONS,9/8/2020 13:54,1,2,1,0,1,1,2,1,1,2,1,1,Appliances (No wheels) new drapes (1950's),1,Cleanliness/sanitation new cleaners,1,Larger front loading washing machine A TV that works and a DVD player in lounge,1,External windows: Not cleaned for 35 yrs,,Cameras (real ones!!) needed outside by garbage bins,1,Weeds have grown up to the 2nd floor,,,3,,5,3,0,2,1,4,0,3,0,1,1,1,1,2,1,2,5,4,4,0,0,1,Lacking integrity Tenants' complaints are ignored 2 dangerous tenants in bld and nothing done,1,2,2,2,2,2,2,2,2,2,2,4,,,,,,,,,,1,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,1,,,,,1,,1,,,,,,,,,,3,,,1,,,,,,2,,,,,,,1,,,,0,2 psycho tenants presently,4,3,3,1,1,4,2,2,7,4,,5,,1,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,, , , , , , , , , , , , , ,1,1,,0,No,4,2,2,,,,,,,,,3,,1,,3,2,,1,,,1,,2,
1.10005E+11,5275232,270167560,SOROPTIMIST LIONS,9/8/2020 14:08,2,2,2,2,3,1,3,3,3,3,3,3,,3,,3,,3,,3,,3,,3,,2,,3,3,0,3,0,3,0,3,0,3,0,3,0,3,0,2,3,0,0,0,0,0,The amenities room should be converted to laundry room,3,,1,,,,,,1,4,4,3,,,,,,,1,,,1,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,3,3,,,,,,1,,,,1,,2,1,,,,,,,,,1,1,1,1,,1,,,,2,1,1,1,,,1,,,,,0,Crazy/violent tenants,0,0,0,0,0,0,0,0,8,2,,1,,1,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1, , ,1, , , , , , , , ,1, ,1,,3,,4,3,2,,,,,,,,,3,,1,,4,5,,1,,,1,,2,
1.10005E+11,5275330,270167560,SOROPTIMIST LIONS,9/8/2020 14:19,3,3,2,2,1,1,1,1,1,1,1,1,Really fixing things like when bathroom tiles were leaking and the guy just came and caulked the tiles and it continues to leak out of other tiles,2,,2,,2,,1,Some types of secure locking mechanism or bars to protect against entry of ground floor patio doors,2,,1,Carpet cleaning,2,,1,3,0,3,0,1,1,1,1,1,1,3,0,1,1,2,3,5,4,4,0,0,,1,2,2,2,2,2,2,2,2,1,1,2,,,,,,,,1,N/A I work and am able to manage all my needs,1,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,3,3,,,,,1,,,,,1,,2,1,,,1,,,,,,2,,,1,,,,,,4,1,,,,,1,,,,,1,,4,3,2,4,4,4,3,4,7,1,,1,,1,,1,1,,,,,,,,,,,,,1,,,,,,1,,,,,,,,, , , , , , , , , , , , , ,1,1,,3,,1,3,2,,,,,,,,,6,,1,,4,2,,1,,,1,,2,
1.10005E+11,5277455,270167566,LIONS VIEW BLDG I,9/8/2020 20:24,2,1,2,3,1,1,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,Please provide handouts in Chinese I would like to get involve more in the community activities,1,,1,3,0,4,0,5,0,,,1,1,2,1,4,0,1,2,5,5,5,5,0,,1,2,2,2,2,2,2,2,2,4,4,2,,,,,,,,1,Prefer all the print out in Chinese and having a Chinese interpreter when we have a meeting,1,,,,,,,,,1,Mu daughter is often here to help,1,1,,,,,,,,,4,5,5,5,3,4,4,5,2,2,1,1,,1,1,,,,,1,,2,,,,,,,,1,I have problem in communicating in English I speak mandarine,4,,,1,,,,,,2,,,,,1,1,,,,,1,,3,3,3,4,4,3,4,4,9,1,,1,,1,,1,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,1, , , , , , , , , , , , , ,1,,1,,3,3,2,,,,,,,,,3,,0,1995,4,3,,1,,I had a spin surgery in 2017 Since then I lost some of ability in communication I lost most of my English speaking ability and kept my Mandarin speaking but not as fluent as before,0,My daughter,2,
1.10005E+11,5277507,270167566,LIONS VIEW BLDG I,9/8/2020 20:40,2,2,2,2,1,1,1,1,3,2,2,2,,2,,2,,2,,2,,2,,2,,3,,1,,,3,0,3,0,1,1,2,1,2,1,1,1,3,2,5,5,5,5,0,It is OK,3,,1,,,,,,,3,2,2,,1,,,,1,,,,1,,,,,,1,,,,,1,1,1,1,1,1,,,,,4,4,4,4,4,3,4,4,2,2,1,1,1,1,1,,,,,2,,3,,1,,,,,,,,2,,,1,1,,,,,2,1,,,,1,,,,,,1,,3,3,2,3,3,3,4,4,8,1,,5,,1,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1, , ,1, , , , , , , , , , ,3,,0,Children-friends-family,3,3,3,1,,,,,,,,5,,0,1996,4,2,,1,,No,1,,2,
1.10005E+11,5277540,270167560,SOROPTIMIST LIONS,9/8/2020 20:48,2,,,,1,1,2,1,1,2,2,1,New dra es,1,Furniture to sit on,1,,1,,1,,1,,,,2,,4,2,1,3,0,2,1,3,0,2,1,3,0,2,1,3,2,5,5,0,0,1,Tenants knees never satisfied,1,1,1,1,1,1,1,1,1,5,4,4,,,,,,1,,,,0,Dental help,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,3,,,,,,,,,,3,,,1,,,,,,2,,,,,,,1,,,,1,,4,4,3,4,4,4,2,4,9,4,,5,,1,,1,,,,,,,,,,,,1,Greek,1,,,,,,,,,,,,,,,1, , , , , , , , , , , , , ,3,,2,,3,4,1,1,,,,,,,,1,,0,1958,4,1,,1,,,1,,2,
1.10005E+11,5277563,270167562,BRIDGEVIEW PLACE,9/8/2020 20:57,2,2,2,2,1,1,1,1,1,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,4,0,3,0,4,0,3,0,3,0,2,1,4,0,1,2,0,4,4,4,,,1,2,2,2,2,2,2,2,2,3,3,2,,,1,,,,,,,1,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,3,2,1,,,,1,,,,,1,,2,1,,,,,,,,,1,,,1,,,,,,3,,,,,,,,,1,I let my neighbour know when I will be away,1,,3,4,2,4,3,3,4,4,9,1,,1,,1,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1, , , , , , , , , , , , , ,3,,1,,3,3,2,,,,,,,,,2,,1,,4,2,,1,,,1,,2,
1.10005E+11,5277581,270167562,BRIDGEVIEW PLACE,9/8/2020 21:05,2,2,2,3,1,1,1,1,1,1,1,1,I do not leave any renovation suite doors,1,Doors suite,2,,2,,2,,2,,2,,1,,1,3,0,3,0,4,0,4,0,3,0,2,1,4,0,1,1,5,5,5,5,5,,1,2,2,2,2,2,2,2,2,3,2,2,,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,4,3,4,3,4,3,3,3,2,2,,,1,,1,,,,,1,,2,1,,1,,,,,,,1,,,1,,,,,,3,,,,,,,1,,,,1,,3,3,2,3,3,2,4,4,8,1,,5,,1,,1,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,1, , , , , , , , , , , , , ,3,,3,,2,3,2,,,,,,,,,6,,0,20,,2,,1,,,1,,2,
1.10005E+11,5277612,270167562,BRIDGEVIEW PLACE,9/8/2020 21:11,2,2,2,2,1,1,1,1,1,2,2,2,,2,,1,Laundry machines in 8th floor need to be depth cleaner,2,,2,,2,,2,,1,,1,2,1,2,1,2,1,2,1,1,1,1,1,2,1,1,2,5,5,0,3,0,,1,2,2,2,2,2,2,2,2,2,5,4,,,,,,,,1,More contact with other residents,0,On-going depression,,,,,,,,1,Peer support worker,,,,,,,,,1,Many of them went cancelled due to COVID-19,,,,,,,,,3,2,,,,,,,,,,1,,1,,,,,,,,,,2,,,1,,,,,,2,1,,1,,1,,,,,,1,,2,2,5,2,2,2,4,4,9,1,,1,,1,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1, , , , , , , , , , , , , ,1,,0,No,4,3,2,,,,,,,,,5,,1,,3,2,,1,,I find myself very isolated and lonely and I would welcome more organized social situations,1,,0,Paper notice left of my door
1.10005E+11,5277665,270167562,BRIDGEVIEW PLACE,9/8/2020 21:28,2,2,2,2,1,1,1,1,1,2,2,1,Attention to small maintenance jobs leaking taps replace washers etc,,,,,,,,,,,,,1,,2,1,1,2,1,,,,,2,1,,,2,1,2,3,5,,,0,0,,1,2,2,2,2,2,2,2,2,3,2,2,,,,,,,,1,I have all the supports I need,1,,,,,1,1,,,,,,,,,,,1,,,,,,,,,,,,6,3,,,,,,,,,,1,,3,1,,,,,,,,,3,,,1,,,,,,4,,,,,,,1,,,,1,,3,5,2,4,3,3,5,5,9,1,,1,,1,,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1, , , , , , , , , , , , , ,1,,3,,3,3,1,1,1,,,,,,,2,,0,1958,4,2,,1,,None,1,,2,
1.10005E+11,5277686,270167562,BRIDGEVIEW PLACE,9/8/2020 21:34,2,3,2,2,1,1,1,1,1,2,2,1,,1,,1,,1,,1,,1,,,,2,,2,3,0,3,0,3,0,3,0,,,2,1,3,0,1,2,4,4,4,4,,,1,2,2,2,2,2,2,2,2,3,3,3,,,1,,,,,,,1,,,,,,1,,,,,,,,,1,,,,,,3,3,3,3,3,3,3,3,2,2,,1,,,,,,,,1,,3,,,,,,,,,,3,,,1,,,,,,3,,,1,,,,,,,,1,,3,3,3,3,4,3,3,3,10,2,,1,,1,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1, , , , , , , , , , , , , ,1,,,,2,3,2,,,,,,,,,6,,1,,4,2,,1,,,1,,2,
1.10005E+11,5277692,270167562,BRIDGEVIEW PLACE,9/8/2020 21:38,2,3,2,1,1,1,1,1,1,2,1,1,More timely repairs,1,Carpet,1,Washer coin slots need repair,2,,2,,2,,,,2,,4,3,0,3,0,4,0,2,1,2,1,,,3,0,2,2,4,1,1,5,0,They do not always answer calls without repeated attempts especially operations and accounting,1,2,2,2,2,2,2,2,2,4,3,2,,1,1,,,,,,,1,,,,,,,1,,,,,1,1,1,,,,,,,5,4,2,3,4,3,3,4,2,3,,,,,1,,,,,1,,2,,1,,,,,,,,1,,,1,,,,,,4,1,,,,1,,,,,,1,,3,4,1,4,3,2,5,5,8,1,,1,,1,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1, , ,1, , , , , , , , , , ,1,,3,,3,2,1,1,,,,,,,,3,,1,,4,2,,1,,Community development hard but operations are often curt and difficult to get anything done,1,,2,
1.10005E+11,5283367,270167551,HARWOOD MANOR,9/9/2020 12:59,2,3,2,3,,,4,,,1,1,2,,2,,2,,2,,2,,2,,2,,2,,1,,,3,0,,,,,,,,,,,2,1,5,5,5,5,,,2,,1,,,,,,,5,5,3,,,,,,,,1,Not yet,1,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,2,1,1,,1,,1,,,,,1,,2,1,,,,,,,,,3,,,1,,,,,,1,,,,,,,1,,,,1,,3,2,2,4,4,3,4,4,7,2,,5,,1,,1,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,, , , ,1, , ,1, , , , , , , ,1,,,,2,2,,,,,,,,,,5,,0,1998,4,2,,0,Toronto,,1,,1,
1.10005E+11,5283470,270167551,HARWOOD MANOR,9/9/2020 13:04,3,2,2,2,2,3,2,2,3,1,1,1,Pest control,1,Pests in laundry room and in corridor,,,2,All good,1,The tenant door closure,1,Back of the building garbage bin and all site cleanliness,1,ventilation in the corridors,2,,1,4,0,4,0,4,0,4,0,4,0,,,4,0,3,1,4,4,4,5,0,You are doing well,3,,,1,,1,,,,2,2,3,,1,1,,,,,1,Making the place clean out of pests maices cockroaches aunts will make me very happy!!!,0,Noise in the building is insane-doors slumming carage door smashing,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,1,2,1,1,1,,1,,,1,The social environment in my building is not very good,2,,3,,,,1,,,,,,2,,1,1,,,,1,Outside of the building,2,,,,,,,,1,,,1,,3,3,3,3,2,2,4,3,7,1,,1,,1,,6,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1, , , , , , , , , , , , , ,3,,3,,1,3,2,,,,,,,,,6,,0,1996,4,2,,1,,,1,,1,
